resource,resourceNum,resourceName,resourceCat,resourceStage,consumer,consumerNum,consumerName,consumerCat,consumerStage,interactionType,referenceNum,justification,interactionZone,habitat,localities,confidence,parasitic
1493_Bryothinusa catalinae_1,1493,Bryothinusa catalinae,insect,1,1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1493_Bryothinusa catalinae_1,1493,Bryothinusa catalinae,insect,1,1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1493_Bryothinusa catalinae_1,1493,Bryothinusa catalinae,insect,1,1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1493_Bryothinusa catalinae_1,1493,Bryothinusa catalinae,insect,1,1504_Diaulota vandykei_3,1504,Diaulota vandykei,insect,3,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1493_Bryothinusa catalinae_1,1493,Bryothinusa catalinae,insect,1,1505_Diaulota harteri_1,1505,Diaulota harteri,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1493_Bryothinusa catalinae_1,1493,Bryothinusa catalinae,insect,1,1514_Liparocephalus cordicollis_1,1514,Liparocephalus cordicollis,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1493_Bryothinusa catalinae_1,1493,Bryothinusa catalinae,insect,1,1515_Liparocephalus cordicollis_3,1515,Liparocephalus cordicollis,insect,3,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1493_Bryothinusa catalinae_1,1493,Bryothinusa catalinae,insect,1,1516_Liparocephalus cordicollis_4,1516,Liparocephalus cordicollis,insect,4,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1493_Bryothinusa catalinae_1,1493,Bryothinusa catalinae,insect,1,3015_Chroicocephalus philadelphia_1,3015,Chroicocephalus philadelphia,bird,1,1,392,6,all,exposed,"Kopachuck State Park, WA; Washington",2,n
1493_Bryothinusa catalinae_1,1493,Bryothinusa catalinae,insect,1,3031_Tringa melanoleuca_1,3031,Tringa melanoleuca,bird,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1493_Bryothinusa catalinae_1,1493,Bryothinusa catalinae,insect,1,3043_Egretta thula_1,3043,Egretta thula,bird,1,1,393,6,all,exposed,"Tampa Bay, FL",2,n
1497_Cafius opacus_1,1497,Cafius opacus,insect,1,1476_Anisolabis maritima_1,1476,Anisolabis maritima,insect,1,1,435,6,high,exposed,NA,3,n
1497_Cafius opacus_1,1497,Cafius opacus,insect,1,1493_Bryothinusa catalinae_1,1493,Bryothinusa catalinae,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1497_Cafius opacus_1,1497,Cafius opacus,insect,1,1497_Cafius opacus_1,1497,Cafius opacus,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1497_Cafius opacus_1,1497,Cafius opacus,insect,1,1498_Cafius sulcicollis_1,1498,Cafius sulcicollis,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1497_Cafius opacus_1,1497,Cafius opacus,insect,1,1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1497_Cafius opacus_1,1497,Cafius opacus,insect,1,1500_Cafius nauticus_1,1500,Cafius nauticus,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1497_Cafius opacus_1,1497,Cafius opacus,insect,1,1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1497_Cafius opacus_1,1497,Cafius opacus,insect,1,1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1497_Cafius opacus_1,1497,Cafius opacus,insect,1,1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1497_Cafius opacus_1,1497,Cafius opacus,insect,1,1504_Diaulota vandykei_3,1504,Diaulota vandykei,insect,3,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1497_Cafius opacus_1,1497,Cafius opacus,insect,1,1505_Diaulota harteri_1,1505,Diaulota harteri,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1497_Cafius opacus_1,1497,Cafius opacus,insect,1,1514_Liparocephalus cordicollis_1,1514,Liparocephalus cordicollis,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1497_Cafius opacus_1,1497,Cafius opacus,insect,1,1515_Liparocephalus cordicollis_3,1515,Liparocephalus cordicollis,insect,3,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1497_Cafius opacus_1,1497,Cafius opacus,insect,1,1516_Liparocephalus cordicollis_4,1516,Liparocephalus cordicollis,insect,4,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1497_Cafius opacus_1,1497,Cafius opacus,insect,1,3015_Chroicocephalus philadelphia_1,3015,Chroicocephalus philadelphia,bird,1,1,392,6,all,exposed,"Kopachuck State Park, WA; Washington",2,n
1497_Cafius opacus_1,1497,Cafius opacus,insect,1,3031_Tringa melanoleuca_1,3031,Tringa melanoleuca,bird,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1497_Cafius opacus_1,1497,Cafius opacus,insect,1,3043_Egretta thula_1,3043,Egretta thula,bird,1,1,393,6,all,exposed,"Tampa Bay, FL",2,n
1498_Cafius sulcicollis_1,1498,Cafius sulcicollis,insect,1,1476_Anisolabis maritima_1,1476,Anisolabis maritima,insect,1,1,435,6,high,exposed,NA,3,n
1498_Cafius sulcicollis_1,1498,Cafius sulcicollis,insect,1,1493_Bryothinusa catalinae_1,1493,Bryothinusa catalinae,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1498_Cafius sulcicollis_1,1498,Cafius sulcicollis,insect,1,1497_Cafius opacus_1,1497,Cafius opacus,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1498_Cafius sulcicollis_1,1498,Cafius sulcicollis,insect,1,1498_Cafius sulcicollis_1,1498,Cafius sulcicollis,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1498_Cafius sulcicollis_1,1498,Cafius sulcicollis,insect,1,1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1498_Cafius sulcicollis_1,1498,Cafius sulcicollis,insect,1,1500_Cafius nauticus_1,1500,Cafius nauticus,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1498_Cafius sulcicollis_1,1498,Cafius sulcicollis,insect,1,1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1498_Cafius sulcicollis_1,1498,Cafius sulcicollis,insect,1,1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1498_Cafius sulcicollis_1,1498,Cafius sulcicollis,insect,1,1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1498_Cafius sulcicollis_1,1498,Cafius sulcicollis,insect,1,1504_Diaulota vandykei_3,1504,Diaulota vandykei,insect,3,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1498_Cafius sulcicollis_1,1498,Cafius sulcicollis,insect,1,1505_Diaulota harteri_1,1505,Diaulota harteri,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1498_Cafius sulcicollis_1,1498,Cafius sulcicollis,insect,1,1514_Liparocephalus cordicollis_1,1514,Liparocephalus cordicollis,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1498_Cafius sulcicollis_1,1498,Cafius sulcicollis,insect,1,1515_Liparocephalus cordicollis_3,1515,Liparocephalus cordicollis,insect,3,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1498_Cafius sulcicollis_1,1498,Cafius sulcicollis,insect,1,1516_Liparocephalus cordicollis_4,1516,Liparocephalus cordicollis,insect,4,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1498_Cafius sulcicollis_1,1498,Cafius sulcicollis,insect,1,3015_Chroicocephalus philadelphia_1,3015,Chroicocephalus philadelphia,bird,1,1,392,6,all,exposed,"Kopachuck State Park, WA; Washington",2,n
1498_Cafius sulcicollis_1,1498,Cafius sulcicollis,insect,1,3031_Tringa melanoleuca_1,3031,Tringa melanoleuca,bird,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1498_Cafius sulcicollis_1,1498,Cafius sulcicollis,insect,1,3043_Egretta thula_1,3043,Egretta thula,bird,1,1,393,6,all,exposed,"Tampa Bay, FL",2,n
1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,8_Atherinops affinis_1,8,Atherinops affinis,fish,1,1,357,6,middle,pools,Southern California,2,n
1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,15_Clinocottus analis_1,15,Clinocottus analis,fish,1,1,72,6,all,pools,"Central California; San Mateo Coast State Beaches, CA",2,n
1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,761_Ligia pallasii_1,761,Ligia pallasii,isopod,1,1,280; 435,6,high,exposed,NA,3,n
1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,1476_Anisolabis maritima_1,1476,Anisolabis maritima,insect,1,1,435,6,high,exposed,NA,3,n
1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,1493_Bryothinusa catalinae_1,1493,Bryothinusa catalinae,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,1497_Cafius opacus_1,1497,Cafius opacus,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,1498_Cafius sulcicollis_1,1498,Cafius sulcicollis,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,1500_Cafius nauticus_1,1500,Cafius nauticus,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,1504_Diaulota vandykei_3,1504,Diaulota vandykei,insect,3,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,1505_Diaulota harteri_1,1505,Diaulota harteri,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,1514_Liparocephalus cordicollis_1,1514,Liparocephalus cordicollis,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,1515_Liparocephalus cordicollis_3,1515,Liparocephalus cordicollis,insect,3,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,1516_Liparocephalus cordicollis_4,1516,Liparocephalus cordicollis,insect,4,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,2077_Artedius harringtoni_1,2077,Artedius harringtoni,fish,1,1,354,6,all,pools,"Puget Sound, WA; San Juan Islands, WA",4,n
1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,2093_Oligocottus rubellio_1,2093,Oligocottus rubellio,fish,1,1,72,6,all,pools,"Central California; San Mateo Coast State Beaches, CA",4,n
1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,2094_Oligocottus snyderi_1,2094,Oligocottus snyderi,fish,1,1,72,6,all,pools,"Central California; San Mateo Coast State Beaches, CA",2,n
1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,2095_Oligocottus spp._1,2095,Oligocottus spp.,fish,1,1,72,6,all,pools,"Central California; San Mateo Coast State Beaches, CA",3,n
1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,3015_Chroicocephalus philadelphia_1,3015,Chroicocephalus philadelphia,bird,1,1,392,6,all,exposed,"Kopachuck State Park, WA",2,n
1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,3031_Tringa melanoleuca_1,3031,Tringa melanoleuca,bird,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,3043_Egretta thula_1,3043,Egretta thula,bird,1,1,393,6,all,exposed,"Tampa Bay, FL",2,n
1500_Cafius nauticus_1,1500,Cafius nauticus,insect,1,1476_Anisolabis maritima_1,1476,Anisolabis maritima,insect,1,1,435,6,high,exposed,NA,3,n
1500_Cafius nauticus_1,1500,Cafius nauticus,insect,1,1493_Bryothinusa catalinae_1,1493,Bryothinusa catalinae,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1500_Cafius nauticus_1,1500,Cafius nauticus,insect,1,1497_Cafius opacus_1,1497,Cafius opacus,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1500_Cafius nauticus_1,1500,Cafius nauticus,insect,1,1498_Cafius sulcicollis_1,1498,Cafius sulcicollis,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1500_Cafius nauticus_1,1500,Cafius nauticus,insect,1,1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1500_Cafius nauticus_1,1500,Cafius nauticus,insect,1,1500_Cafius nauticus_1,1500,Cafius nauticus,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1500_Cafius nauticus_1,1500,Cafius nauticus,insect,1,1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1500_Cafius nauticus_1,1500,Cafius nauticus,insect,1,1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1500_Cafius nauticus_1,1500,Cafius nauticus,insect,1,1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1500_Cafius nauticus_1,1500,Cafius nauticus,insect,1,1504_Diaulota vandykei_3,1504,Diaulota vandykei,insect,3,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1500_Cafius nauticus_1,1500,Cafius nauticus,insect,1,1505_Diaulota harteri_1,1505,Diaulota harteri,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1500_Cafius nauticus_1,1500,Cafius nauticus,insect,1,1514_Liparocephalus cordicollis_1,1514,Liparocephalus cordicollis,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1500_Cafius nauticus_1,1500,Cafius nauticus,insect,1,1515_Liparocephalus cordicollis_3,1515,Liparocephalus cordicollis,insect,3,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1500_Cafius nauticus_1,1500,Cafius nauticus,insect,1,1516_Liparocephalus cordicollis_4,1516,Liparocephalus cordicollis,insect,4,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1500_Cafius nauticus_1,1500,Cafius nauticus,insect,1,3015_Chroicocephalus philadelphia_1,3015,Chroicocephalus philadelphia,bird,1,1,392,6,all,exposed,"Kopachuck State Park, WA; Washington",2,n
1500_Cafius nauticus_1,1500,Cafius nauticus,insect,1,3031_Tringa melanoleuca_1,3031,Tringa melanoleuca,bird,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1500_Cafius nauticus_1,1500,Cafius nauticus,insect,1,3043_Egretta thula_1,3043,Egretta thula,bird,1,1,393,6,all,exposed,"Tampa Bay, FL",2,n
1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,1476_Anisolabis maritima_1,1476,Anisolabis maritima,insect,1,1,435,6,high,exposed,NA,3,n
1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,1493_Bryothinusa catalinae_1,1493,Bryothinusa catalinae,insect,1,1,"375, 376",6,high,exposed,Sanak Archipelago,3,n
1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,1497_Cafius opacus_1,1497,Cafius opacus,insect,1,1,"375, 376",6,high,exposed,Sanak Archipelago,3,n
1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,1498_Cafius sulcicollis_1,1498,Cafius sulcicollis,insect,1,1,"375, 376",6,high,exposed,Sanak Archipelago,3,n
1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,1,"375, 376",6,high,exposed,Sanak Archipelago,3,n
1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,1500_Cafius nauticus_1,1500,Cafius nauticus,insect,1,1,"375, 376",6,high,exposed,Sanak Archipelago,3,n
1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,1,"375, 376",6,high,exposed,Sanak Archipelago,3,n
1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,1,"375, 376",6,high,exposed,Sanak Archipelago,3,n
1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,1,"375, 376",6,high,exposed,Sanak Archipelago,3,n
1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,1504_Diaulota vandykei_3,1504,Diaulota vandykei,insect,3,1,"375, 376",6,high,exposed,Sanak Archipelago,3,n
1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,1505_Diaulota harteri_1,1505,Diaulota harteri,insect,1,1,"375, 376",6,high,exposed,Sanak Archipelago,3,n
1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,1514_Liparocephalus cordicollis_1,1514,Liparocephalus cordicollis,insect,1,1,"375, 376",6,high,exposed,Sanak Archipelago,3,n
1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,1515_Liparocephalus cordicollis_3,1515,Liparocephalus cordicollis,insect,3,1,"375, 376",6,high,exposed,Sanak Archipelago,3,n
1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,1516_Liparocephalus cordicollis_4,1516,Liparocephalus cordicollis,insect,4,1,"375, 376",6,high,exposed,Sanak Archipelago,3,n
1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,3015_Chroicocephalus philadelphia_1,3015,Chroicocephalus philadelphia,bird,1,1,392,6,"high, all",exposed,"Kopachuck State Park, WA; Washington",2,n
1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,3031_Tringa melanoleuca_1,3031,Tringa melanoleuca,bird,1,1,"375, 376",6,high,exposed,Sanak Archipelago,3,n
1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,3043_Egretta thula_1,3043,Egretta thula,bird,1,1,393,6,high,exposed,"Tampa Bay, FL",2,n
1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,1476_Anisolabis maritima_1,1476,Anisolabis maritima,insect,1,1,435,6,high,exposed,NA,3,n
1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,1493_Bryothinusa catalinae_1,1493,Bryothinusa catalinae,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,1497_Cafius opacus_1,1497,Cafius opacus,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,1498_Cafius sulcicollis_1,1498,Cafius sulcicollis,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,1500_Cafius nauticus_1,1500,Cafius nauticus,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,1504_Diaulota vandykei_3,1504,Diaulota vandykei,insect,3,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,1505_Diaulota harteri_1,1505,Diaulota harteri,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,1514_Liparocephalus cordicollis_1,1514,Liparocephalus cordicollis,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,1515_Liparocephalus cordicollis_3,1515,Liparocephalus cordicollis,insect,3,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,1516_Liparocephalus cordicollis_4,1516,Liparocephalus cordicollis,insect,4,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,3015_Chroicocephalus philadelphia_1,3015,Chroicocephalus philadelphia,bird,1,1,392,6,all,exposed,"Kopachuck State Park, WA; Washington",2,n
1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,3031_Tringa melanoleuca_1,3031,Tringa melanoleuca,bird,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,3043_Egretta thula_1,3043,Egretta thula,bird,1,1,393,6,all,exposed,"Tampa Bay, FL",2,n
1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,1476_Anisolabis maritima_1,1476,Anisolabis maritima,insect,1,1,435,6,high,exposed,NA,3,n
1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,1493_Bryothinusa catalinae_1,1493,Bryothinusa catalinae,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,1497_Cafius opacus_1,1497,Cafius opacus,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,1498_Cafius sulcicollis_1,1498,Cafius sulcicollis,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,1499_Cafius sulcicollis_3,1499,Cafius sulcicollis,insect,3,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,1500_Cafius nauticus_1,1500,Cafius nauticus,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,1501_Diaulota densissima_1,1501,Diaulota densissima,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,1502_Diaulota fulviventris_1,1502,Diaulota fulviventris,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,1504_Diaulota vandykei_3,1504,Diaulota vandykei,insect,3,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,1505_Diaulota harteri_1,1505,Diaulota harteri,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,1514_Liparocephalus cordicollis_1,1514,Liparocephalus cordicollis,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,1515_Liparocephalus cordicollis_3,1515,Liparocephalus cordicollis,insect,3,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,1516_Liparocephalus cordicollis_4,1516,Liparocephalus cordicollis,insect,4,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,3015_Chroicocephalus philadelphia_1,3015,Chroicocephalus philadelphia,bird,1,1,392,6,all,exposed,"Kopachuck State Park, WA; Washington",2,n
1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,3031_Tringa melanoleuca_1,3031,Tringa melanoleuca,bird,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1503_Diaulota vandykei_1,1503,Diaulota vandykei,insect,1,3043_Egretta thula_1,3043,Egretta thula,bird,1,1,393,6,all,exposed,"Tampa Bay, FL",2,n
1504_Diaulota vandykei_3,1504,Diaulota vandykei,insect,3,8_Atherinops affinis_1,8,Atherinops affinis,fish,1,1,357,6,middle,pools,Southern California,2,n
1504_Diaulota vandykei_3,1504,Diaulota vandykei,insect,3,15_Clinocottus analis_1,15,Clinocottus analis,fish,1,1,72,6,all,pools,"Central California; San Mateo Coast State Beaches, CA",2,n
1504_Diaulota vandykei_3,1504,Diaulota vandykei,insect,3,761_Ligia pallasii_1,761,Ligia pallasii,isopod,1,1,280; 435,6,high,exposed,NA,3,n
1504_Diaulota vandykei_3,1504,Diaulota vandykei,insect,3,1476_Anisolabis maritima_1,1476,Anisolabis maritima,insect,1,1,435,6,high,exposed,NA,3,n
1504_Diaulota vandykei_3,1504,Diaulota vandykei,insect,3,1493_Bryothinusa catalinae_1,1493,Bryothinusa catalinae,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
1504_Diaulota vandykei_3,1504,Diaulota vandykei,insect,3,1497_Cafius opacus_1,1497,Cafius opacus,insect,1,1,"375, 376",6,all,exposed,Sanak Archipelago,3,n
